filename,score,scaled_score
R1030_scored_tile_0_level0_6083-10909-6595-11421.png,0.15704135884418827,1.0
R1030_scored_tile_1_level0_17347-3229-17859-3741.png,0.1535686702334052,0.9752073491810535
R1030_scored_tile_2_level0_20931-6301-21443-6813.png,0.15240183653304099,0.9668769447770761
R1030_scored_tile_3_level0_16835-2717-17347-3229.png,0.1512910047133356,0.9589463559707504
R1030_scored_tile_4_level0_7619-11933-8131-12445.png,0.14427296974948614,0.9088423271345333
R1030_scored_tile_5_level0_17347-2717-17859-3229.png,0.14312807710195205,0.9006685670261971
